complex	eggNOG
NHE3-NHERF2-ACTN4, Ca(2+) induced	KOG1966@euNOG
NHE3-NHERF2-ACTN4, Ca(2+) induced	0KDN9@euNOG
SLC9A3R1-ACTN4 complex	0ITAB@euNOG
SLC9A3R1-ACTN4 complex	KOG0035@euNOG
PTEN-NHERF1-EGFR complex	0ITAB@euNOG
PTEN-NHERF1-EGFR complex	KOG1025@euNOG
PTEN-NHERF1-EGFR complex	0KCPS@euNOG
NHERF1-PRKCZ complex	0ITAB@euNOG
NHERF1-PRKCZ complex	KOG0695@euNOG
NHERF1-NPT2A-EZR complex	0ITAB@euNOG
NHERF1-NPT2A-EZR complex	KOG3529@euNOG
NHERF1-NPT2A-EZR complex	0IE8P@euNOG
NHERF1-ARRB2-PTH1R complex, PTH stimulated	0ITAB@euNOG
NHERF1-ARRB2-PTH1R complex, PTH stimulated	KOG4564@euNOG
PDZK1-NHERF1-EZR complex	0ITAB@euNOG
PDZK1-NHERF1-EZR complex	KOG3529@euNOG
PDZK1-NHERF1-EZR complex	0ITAE@euNOG
LPAR2-TRIP6-NHERF2 complex, LPA stimulated	0KDN9@euNOG
LPAR2-TRIP6-NHERF2 complex, LPA stimulated	KOG1701@euNOG
LPAR2-TRIP6-NHERF2 complex, LPA stimulated	KOG3656@euNOG
LPAR2-SIVA1 complex	0IZ95@euNOG
LPAR2-SIVA1 complex	KOG3656@euNOG
SIVA1-S1PR4 complex	0IZ95@euNOG
SIVA1-S1PR4 complex	0IFA2@euNOG
S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced	KOG1226@euNOG
S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced	0IIA7@euNOG
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	KOG0696@euNOG
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	0IIA7@euNOG
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	KOG0660@euNOG
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	KOG0200@euNOG
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	0IHTX@euNOG
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	KOG0696@euNOG
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	KOG0660@euNOG
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	KOG0200@euNOG
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	KOG0696@euNOG
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	KOG0660@euNOG
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	KOG0200@euNOG
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	0IIA7@euNOG
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	KOG0696@euNOG
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	KOG0660@euNOG
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	KOG0200@euNOG
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	0IIK8@euNOG
S1PR1\u2013beta-arrestin 2 complex, ApoM(+)HDL-S1P stimulated	0IIA7@euNOG
S1PR1\u2013beta-arrestin 2 complex, ApoM(+)HDL-S1P stimulated	KOG3865@euNOG
IGF1R-CXCR4-GNAI2-GNB1 complex	KOG0082@euNOG
IGF1R-CXCR4-GNAI2-GNB1 complex	KOG4258@euNOG
IGF1R-CXCR4-GNAI2-GNB1 complex	KOG3656@euNOG
IGF1R-CXCR4-GNAI2-GNB1 complex	0IU52@euNOG
Arrb2-Akt-Ppp2ca complex	KOG0598@euNOG
Arrb2-Akt-Ppp2ca complex	KOG0371@euNOG
Arrb2-Akt-Ppp2ca complex	KOG3865@euNOG
Akt-Arrb2-Ppp2ca-Ppp2r2a complex	KOG0598@euNOG
Akt-Arrb2-Ppp2ca-Ppp2r2a complex	KOG0371@euNOG
Akt-Arrb2-Ppp2ca-Ppp2r2a complex	KOG1354@euNOG
Akt-Arrb2-Ppp2ca-Ppp2r2a complex	KOG3865@euNOG
Arrb1-Becn1-Pik3c3 complex, induced by (OGD) oxygen-glucose deprivation	KOG2751@euNOG
Arrb1-Becn1-Pik3c3 complex, induced by (OGD) oxygen-glucose deprivation	KOG0906@euNOG
Arrb1-Becn1-Pik3c3 complex, induced by (OGD) oxygen-glucose deprivation	KOG3865@euNOG
Arrb2-Akt-Src complex, insulin induced	KOG0197@euNOG
Arrb2-Akt-Src complex, insulin induced	KOG0598@euNOG
Arrb2-Akt-Src complex, insulin induced	KOG3865@euNOG
Insr-Arrb2-Akt-Src complex, insulin induced	KOG0197@euNOG
Insr-Arrb2-Akt-Src complex, insulin induced	KOG4258@euNOG
Insr-Arrb2-Akt-Src complex, insulin induced	KOG0598@euNOG
Insr-Arrb2-Akt-Src complex, insulin induced	KOG3865@euNOG
DRD4-KLHL12-CUL3 complex	KOG3656@euNOG
DRD4-KLHL12-CUL3 complex	KOG2167@euNOG
DRD4-KLHL12-CUL3 complex	KOG4441@euNOG
ULK1-ATG13-ATG14-PIK3C3 complex	KOG3874@euNOG
ULK1-ATG13-ATG14-PIK3C3 complex	KOG0595@euNOG
ULK1-ATG13-ATG14-PIK3C3 complex	KOG4398@euNOG
ULK1-ATG13-ATG14-PIK3C3 complex	KOG0906@euNOG
CUBAM-megalin complex	0II2Q@euNOG
CUBAM-megalin complex	KOG3714@euNOG
CUBAM-megalin complex	KOG1215@euNOG
APOL1 complex A (APOL1, APOA1, HPR, C3)	0KC8P@euNOG
APOL1 complex A (APOL1, APOA1, HPR, C3)	KOG3627@euNOG
APOL1 complex A (APOL1, APOA1, HPR, C3)	0IMYH@euNOG
APOL1 complex A (APOL1, APOA1, HPR, C3)	0IWKR@euNOG
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	0KC8P@euNOG
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	KOG3627@euNOG
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	0IHN5@euNOG
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	0IWKR@euNOG
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	0IF4N@euNOG
TTR-RBP complex	0IJHC@euNOG
TTR-RBP complex	KOG3006@euNOG
ZAG-PIP complex	0IZUS@euNOG
ZAG-PIP complex	0J9FR@euNOG
CP\u2013LF\u2013MPO complex	KOG1263@euNOG
CP\u2013LF\u2013MPO complex	0IEAI@euNOG
CP\u2013LF\u2013MPO complex	KOG2408@euNOG
CP-LF complex	KOG1263@euNOG
CP-LF complex	0IEAI@euNOG
CP-MPO complex	KOG1263@euNOG
CP-MPO complex	KOG2408@euNOG
Calprotectin heterotetramer	0J2UM@euNOG
Calprotectin heterotetramer	0J1XC@euNOG
iNOS-S100A8/A9 complex	0J2UM@euNOG
iNOS-S100A8/A9 complex	0J1XC@euNOG
iNOS-S100A8/A9 complex	KOG1158@euNOG
FGF21-FGFR1c-KLB complex	KOG0200@euNOG
FGF21-FGFR1c-KLB complex	KOG0626@euNOG
FGF21-FGFR1c-KLB complex	KOG3885@euNOG
Klotho-Kdr-Trpc1 complex	KOG0626@euNOG
Klotho-Kdr-Trpc1 complex	KOG0200@euNOG
Klotho-Kdr-Trpc1 complex	KOG3609@euNOG
FGF23-FGFR1c-KL complex	KOG0626@euNOG
FGF23-FGFR1c-KL complex	KOG0200@euNOG
FGF23-FGFR1c-KL complex	KOG3885@euNOG
FGFR1c-KL complex	KOG0626@euNOG
FGFR1c-KL complex	KOG0200@euNOG
FGF19-FGFR4-KLB complex, heparin induced	KOG3885@euNOG
FGF19-FGFR4-KLB complex, heparin induced	KOG0200@euNOG
FGF19-FGFR4-KLB complex, heparin induced	KOG0626@euNOG
FGFR4-KLB complex	KOG0200@euNOG
FGFR4-KLB complex	KOG0626@euNOG
FGF21-FGFR4-KLB complex	KOG0200@euNOG
FGF21-FGFR4-KLB complex	KOG0626@euNOG
FGF21-FGFR4-KLB complex	KOG3885@euNOG
IGF2BP1 complex	KOG0117@euNOG
IGF2BP1 complex	KOG3732@euNOG
IGF2BP1 complex	KOG3401@euNOG
IGF2BP1 complex	KOG1646@euNOG
IGF2BP1 complex	KOG3070@euNOG
IGF2BP1 complex	0KD8M@euNOG
IGF2BP1 complex	KOG0921@euNOG
IGF2BP1 complex	KOG0145@euNOG
IGF2BP1 complex	KOG2193@euNOG
Slc34a1-Nherf1 complex	0ITAB@euNOG
Slc34a1-Nherf1 complex	0IE8P@euNOG
Dyrk1b-Hnf1a-Pcbd2 complex	0IFA0@euNOG
Dyrk1b-Hnf1a-Pcbd2 complex	KOG4073@euNOG
Dyrk1b-Hnf1a-Pcbd2 complex	KOG0667@euNOG
EphA1 receptor signaling complex	KOG0197@euNOG
EphA1 receptor signaling complex	KOG0196@euNOG
EphA1 receptor signaling complex	KOG4637@euNOG
EphA1 receptor signaling complex	KOG4257@euNOG
NIF-1-DBC1-EMSY complex	KOG4675@euNOG
NIF-1-DBC1-EMSY complex	0KDTN@euNOG
NIF-1-DBC1-EMSY complex	KOG1721@euNOG
NIF1-ASH2L-RBBP5-WDR5 complex	KOG0266@euNOG
NIF1-ASH2L-RBBP5-WDR5 complex	KOG1273@euNOG
NIF1-ASH2L-RBBP5-WDR5 complex	KOG1721@euNOG
NIF1-ASH2L-RBBP5-WDR5 complex	KOG2626@euNOG
DBC1-SIRT1 complex	0KDTN@euNOG
DBC1-SIRT1 complex	KOG2684@euNOG
DBIRD complex	0IGVY@euNOG
DBIRD complex	0KDTN@euNOG
IRF2BP2-IRF2BP1-IRF2BPL complex	0IPPD@euNOG
IRF2BP2-IRF2BP1-IRF2BPL complex	KOG3579@euNOG
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	KOG0266@euNOG
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	KOG1273@euNOG
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	KOG4109@euNOG
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	KOG2626@euNOG
WRA complex (WDR5, RBBP5, ASH2L)	KOG0266@euNOG
WRA complex (WDR5, RBBP5, ASH2L)	KOG1273@euNOG
WRA complex (WDR5, RBBP5, ASH2L)	KOG2626@euNOG
COPRS-PRMT5-RUNX1-CBFB complex	KOG0822@euNOG
COPRS-PRMT5-RUNX1-CBFB complex	KOG3982@euNOG
COPRS-PRMT5-RUNX1-CBFB complex	KOG4785@euNOG
COPRS-PRMT5-RUNX1-CBFB complex	0J4CS@euNOG
COPRS-PRMT5 complex	KOG0822@euNOG
COPRS-PRMT5 complex	0J4CS@euNOG
5FMC (Friends of Methylated Chtop) complex	0IJ4S@euNOG
5FMC (Friends of Methylated Chtop) complex	0INVM@euNOG
5FMC (Friends of Methylated Chtop) complex	KOG0778@euNOG
5FMC (Friends of Methylated Chtop) complex	KOG2149@euNOG
5FMC (Friends of Methylated Chtop) complex	KOG2425@euNOG
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	KOG2750@euNOG
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	0IJ4S@euNOG
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	0INVM@euNOG
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	KOG0778@euNOG
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	KOG2149@euNOG
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	KOG2425@euNOG
PeBoW complex	KOG2481@euNOG
PeBoW complex	KOG0650@euNOG
PeBoW complex	KOG0313@euNOG
CHTOP-methylosome complex	KOG0822@euNOG
CHTOP-methylosome complex	KOG1766@euNOG
CHTOP-methylosome complex	KOG1499@euNOG
CHTOP-methylosome complex	0KCXQ@euNOG
CHTOP-methylosome complex	0IWUS@euNOG
HRD1 complex	KOG2962@euNOG
HRD1 complex	KOG0101@euNOG
HRD1 complex	KOG0020@euNOG
HRD1 complex	0IJET@euNOG
HRD1 complex	KOG3394@euNOG
HRD1 complex	KOG0802@euNOG
HRD1 complex	KOG1363@euNOG
HRD1 complex	KOG0858@euNOG
HRD1 complex	KOG4647@euNOG
HRD1 complex	KOG0428@euNOG
HRD1 complex	0KDNY@euNOG
E6AP-HERC2-MAPK6-NEURL4 complex	KOG1426@euNOG
E6AP-HERC2-MAPK6-NEURL4 complex	KOG0941@euNOG
E6AP-HERC2-MAPK6-NEURL4 complex	KOG0660@euNOG
E6AP-HERC2-MAPK6-NEURL4 complex	0KCP0@euNOG
Bag6-Ubl4A-Trc35 Complex	KOG4248@euNOG
Bag6-Ubl4A-Trc35 Complex	KOG3024@euNOG
CBX3-EHMT2-NR3C1 complex	KOG3575@euNOG
CBX3-EHMT2-NR3C1 complex	0IUAA@euNOG
CBX3-EHMT2-NR3C1 complex	0KCSI@euNOG
CBX3-EHMT1-NR3C1 complex	KOG3575@euNOG
CBX3-EHMT1-NR3C1 complex	0IUAA@euNOG
CBX3-EHMT1-NR3C1 complex	0KCSI@euNOG
Smarca4-Ehmt2-Dnmt3a complex, stress induced by TAC (transverse aortic constriction)	0IGHW@euNOG
Smarca4-Ehmt2-Dnmt3a complex, stress induced by TAC (transverse aortic constriction)	KOG0386@euNOG
Smarca4-Ehmt2-Dnmt3a complex, stress induced by TAC (transverse aortic constriction)	0KCSI@euNOG
AMFR-ERLIN2-TMUB1 complex	KOG2962@euNOG
AMFR-ERLIN2-TMUB1 complex	0IG1T@euNOG
AMFR-ERLIN2-TMUB1 complex	KOG0802@euNOG
Amfr-Vcp-Ngly1 complex	KOG0733@euNOG
Amfr-Vcp-Ngly1 complex	KOG0909@euNOG
Amfr-Vcp-Ngly1 complex	KOG0802@euNOG
Amfr-Vcp-Ubxn1 complex	KOG0733@euNOG
Amfr-Vcp-Ubxn1 complex	KOG2689@euNOG
Amfr-Vcp-Ubxn1 complex	KOG0802@euNOG
Ngly1-Vcp-Ubxn1 complex	KOG0733@euNOG
Ngly1-Vcp-Ubxn1 complex	KOG2689@euNOG
Ngly1-Vcp-Ubxn1 complex	KOG0909@euNOG
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	KOG0011@euNOG
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	KOG0733@euNOG
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	KOG2689@euNOG
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	KOG0909@euNOG
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	KOG0802@euNOG
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	KOG4363@euNOG
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	0IH2R@euNOG
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	KOG0802@euNOG
MMACHC-MMADHC complex	KOG3994@euNOG
MMACHC-MMADHC complex	0IKBC@euNOG
BAG6-AMFR-FAF2 complex	KOG4248@euNOG
BAG6-AMFR-FAF2 complex	KOG1363@euNOG
BAG6-AMFR-FAF2 complex	KOG0802@euNOG
Grp94-Os-9 chaperone-lectin complex	KOG0020@euNOG
Grp94-Os-9 chaperone-lectin complex	KOG3394@euNOG
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	KOG2930@euNOG
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	KOG2167@euNOG
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	KOG1897@euNOG
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	KOG1400@euNOG
Tlr9-Hsp90b1-Cnpy3 complex	KOG0020@euNOG
Tlr9-Hsp90b1-Cnpy3 complex	KOG4052@euNOG
Tlr9-Hsp90b1-Cnpy3 complex	KOG4641@euNOG
Hsp90b1-Cnpy3 complex	KOG0020@euNOG
Hsp90b1-Cnpy3 complex	KOG4052@euNOG
PET (PIWI-EXD1-Tdrd12) complex	KOG2405@euNOG
PET (PIWI-EXD1-Tdrd12) complex	KOG1042@euNOG
PET (PIWI-EXD1-Tdrd12) complex	KOG0331@euNOG
Dystrophin-glycoprotein complex (DGC)	0INU8@euNOG
Dystrophin-glycoprotein complex (DGC)	KOG3950@euNOG
Dystrophin-glycoprotein complex (DGC)	KOG3781@euNOG
Dystrophin-glycoprotein complex (DGC)	0IRXT@euNOG
Mili-Tdrd1-Tdrd12 complex	KOG1042@euNOG
Mili-Tdrd1-Tdrd12 complex	0IPR3@euNOG
Mili-Tdrd1-Tdrd12 complex	KOG0331@euNOG
Periaxin complex	0IHW9@euNOG
Periaxin complex	0II3A@euNOG
Periaxin complex	0IFZ1@euNOG
Periaxin complex	KOG3529@euNOG
Periaxin complex	KOG0035@euNOG
Periaxin complex	0IHF9@euNOG
Periaxin complex	KOG3513@euNOG
Periaxin complex	KOG4177@euNOG
Fanconi anemia FAAP100 complex	0IE5D@euNOG
Fanconi anemia FAAP100 complex	0IFHR@euNOG
Fanconi anemia FAAP100 complex	0IK3Y@euNOG
Fanconi anemia FAAP100 complex	0IEYW@euNOG
Fanconi anemia FAAP100 complex	0IEYY@euNOG
Fanconi anemia FAAP100 complex	KOG2841@euNOG
Fanconi anemia FAAP100 complex	0IVFU@euNOG
Fanconi anemia FAAP100 complex	0IKQV@euNOG
Fanconi anemia FAAP100 complex	KOG3268@euNOG
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	KOG3394@euNOG
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	KOG1363@euNOG
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	KOG0428@euNOG
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	0KDNY@euNOG
Ragulator-AXIN/LKB1-AMPK complex	KOG3589@euNOG
Ragulator-AXIN/LKB1-AMPK complex	KOG1764@euNOG
Ragulator-AXIN/LKB1-AMPK complex	0IWYZ@euNOG
Ragulator-AXIN/LKB1-AMPK complex	KOG0586@euNOG
Ragulator-AXIN/LKB1-AMPK complex	0IZEZ@euNOG
Ragulator-AXIN/LKB1-AMPK complex	0IH39@euNOG
Ragulator-AXIN/LKB1-AMPK complex	0IZVH@euNOG
Ragulator-AXIN/LKB1-AMPK complex	KOG4107@euNOG
Ragulator-AXIN/LKB1-AMPK complex	KOG1616@euNOG
Ragulator-AXIN/LKB1-AMPK complex	KOG0583@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG3589@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	0IZVH@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG1351@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG0232@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG1352@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG1764@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG2957@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	0IZEZ@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG0586@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG0583@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	0IH39@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	0IWYZ@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG4107@euNOG
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	KOG1616@euNOG
TSC complex	KOG3687@euNOG
TSC complex	0IG36@euNOG
TSC complex	0IHB4@euNOG
Phosphatidylinositol 4-kinase complex	KOG0902@euNOG
Phosphatidylinositol 4-kinase complex	KOG4162@euNOG
Phosphatidylinositol 4-kinase complex	KOG0459@euNOG
Phosphatidylinositol 4-kinase complex	KOG4688@euNOG
HUSH complex	0IFSB@euNOG
HUSH complex	0IF4K@euNOG
Gamma-tubulin complex	KOG1374@euNOG
Gamma-tubulin complex	KOG2000@euNOG
Gamma-tubulin complex	KOG4344@euNOG
Gamma-tubulin complex	KOG2001@euNOG
Gamma-tubulin complex	KOG2065@euNOG
MMXD complex	KOG0645@euNOG
MMXD complex	KOG1131@euNOG
MMXD complex	KOG1967@euNOG
MMXD complex	KOG3381@euNOG
MMS19 complex	KOG0645@euNOG
MMS19 complex	KOG1967@euNOG
MMS19 complex	KOG2439@euNOG
MMS19 complex	KOG3381@euNOG
CIA2B-CIA1-MMS19 complex	KOG0645@euNOG
CIA2B-CIA1-MMS19 complex	KOG1967@euNOG
CIA2B-CIA1-MMS19 complex	KOG3381@euNOG
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	KOG1724@euNOG
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	KOG2166@euNOG
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	0KCYN@euNOG
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	KOG2930@euNOG
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	KOG1724@euNOG
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	KOG2166@euNOG
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	0IK6V@euNOG
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	KOG2930@euNOG
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	KOG1724@euNOG
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	KOG2166@euNOG
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	0J91C@euNOG
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	KOG2930@euNOG
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	KOG1724@euNOG
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	KOG2166@euNOG
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	0J91C@euNOG
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	KOG2930@euNOG
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	KOG1724@euNOG
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	KOG2166@euNOG
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	0IK6V@euNOG
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	KOG1187@euNOG
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	KOG3842@euNOG
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	0ISDW@euNOG
FBXW7-CDX2-GSK3B complex	KOG0658@euNOG
FBXW7-CDX2-GSK3B complex	KOG0274@euNOG
FBXW7-CDX2-GSK3B complex	KOG0848@euNOG
CTNNB1-FERMT2-TCF7L2 complex	KOG4203@euNOG
CTNNB1-FERMT2-TCF7L2 complex	KOG3727@euNOG
CTNNB1-FERMT2-TCF7L2 complex	KOG3248@euNOG
CTNNB1-FERMT2-YBX1 complex	KOG4203@euNOG
CTNNB1-FERMT2-YBX1 complex	KOG3070@euNOG
CTNNB1-FERMT2-YBX1 complex	KOG3727@euNOG
FGF1-FGFR1-ITGB3 complex	KOG1226@euNOG
FGF1-FGFR1-ITGB3 complex	KOG3885@euNOG
FGF1-FGFR1-ITGB3 complex	KOG0200@euNOG
EED-EZH2-PHF19 complex	KOG1034@euNOG
EED-EZH2-PHF19 complex	KOG1079@euNOG
EED-EZH2-PHF19 complex	KOG4323@euNOG
Frs2-Grb2-Sos1 complex	KOG3601@euNOG
Frs2-Grb2-Sos1 complex	KOG3417@euNOG
Frs2-Grb2-Sos1 complex	KOG4047@euNOG
Cbl-Frs2-Grb2 complex	KOG1785@euNOG
Cbl-Frs2-Grb2 complex	KOG3601@euNOG
Cbl-Frs2-Grb2 complex	KOG4047@euNOG
ELN-FBLN2-FBN1 complex	0IZT8@euNOG
ELN-FBLN2-FBN1 complex	0IR7H@euNOG
ELN-FBLN2-FBN1 complex	0IR7F@euNOG
ELN-FBLN5-FBN1 complex	0IZT8@euNOG
ELN-FBLN5-FBN1 complex	0IR7H@euNOG
ELN-FBLN5-FBN1 complex	0IR76@euNOG
Cdk1-Hspa2-tNasp complex	KOG0594@euNOG
Cdk1-Hspa2-tNasp complex	KOG0101@euNOG
Cdk1-Hspa2-tNasp complex	KOG4563@euNOG
CTTN-FER-PTK2 complex	KOG0194@euNOG
CTTN-FER-PTK2 complex	KOG4257@euNOG
CTTN-FER-PTK2 complex	0IFV2@euNOG
Bcar1-Crk-Ptk2-Rapgef1 complex	KOG4257@euNOG
Bcar1-Crk-Ptk2-Rapgef1 complex	0IEDD@euNOG
Bcar1-Crk-Ptk2-Rapgef1 complex	KOG4792@euNOG
ILK-LIMS1-PARVA complex	KOG2272@euNOG
ILK-LIMS1-PARVA complex	KOG0195@euNOG
ILK-LIMS1-PARVA complex	KOG3631@euNOG
ILK-LIMS2-PARVA complex	KOG0195@euNOG
ILK-LIMS2-PARVA complex	KOG2272@euNOG
ILK-LIMS2-PARVA complex	KOG3631@euNOG
FAK\u2013p130Cas\u2013MT1 complex	KOG1565@euNOG
FAK\u2013p130Cas\u2013MT1 complex	0IEDD@euNOG
FAK\u2013p130Cas\u2013MT1 complex	KOG4257@euNOG
Cyth2-Src complex	KOG0197@euNOG
Cyth2-Src complex	KOG0930@euNOG
Fak-Pde4d5-Rack1 complex	KOG4257@euNOG
Fak-Pde4d5-Rack1 complex	KOG0279@euNOG
Fak-Pde4d5-Rack1 complex	KOG3689@euNOG
MAPK1-PTK2-PXN complex	KOG0660@euNOG
MAPK1-PTK2-PXN complex	KOG1703@euNOG
MAPK1-PTK2-PXN complex	KOG4257@euNOG
FAK-p120RasGAP-p190RhoGAP complex	KOG3508@euNOG
FAK-p120RasGAP-p190RhoGAP complex	0IQ6Q@euNOG
FAK-p120RasGAP-p190RhoGAP complex	KOG4257@euNOG
Robo4\u2013paxillin complex	KOG1703@euNOG
Robo4\u2013paxillin complex	0INZ5@euNOG
ARHGEF7-GIT2-PAK1 complex	KOG0578@euNOG
ARHGEF7-GIT2-PAK1 complex	KOG2070@euNOG
ARHGEF7-GIT2-PAK1 complex	KOG0818@euNOG
AKT1-FOXO1-WDFY2 complex	KOG0598@euNOG
AKT1-FOXO1-WDFY2 complex	KOG2294@euNOG
AKT1-FOXO1-WDFY2 complex	KOG1409@euNOG
PRKCZ-VAMP2-WDFY2 complex	KOG0860@euNOG
PRKCZ-VAMP2-WDFY2 complex	KOG0695@euNOG
PRKCZ-VAMP2-WDFY2 complex	KOG1409@euNOG
FOXP3-TRIM28-ZFP90 complex	0ITES@euNOG
FOXP3-TRIM28-ZFP90 complex	KOG1721@euNOG
FOXP3-TRIM28-ZFP90 complex	KOG4385@euNOG
AJUBA-PRMT5-SNAI1 complex	KOG0822@euNOG
AJUBA-PRMT5-SNAI1 complex	KOG2462@euNOG
AJUBA-PRMT5-SNAI1 complex	KOG1701@euNOG
PRKCZ-SQSTM-TRAF6 complex	KOG0695@euNOG
PRKCZ-SQSTM-TRAF6 complex	KOG4582@euNOG
PRKCZ-SQSTM-TRAF6 complex	0ISDW@euNOG
MYC-TRRAP-KAT2A complex	0IPCX@euNOG
MYC-TRRAP-KAT2A complex	KOG1472@euNOG
MYC-TRRAP-KAT2A complex	KOG0889@euNOG
KAT2A-TRRAP complex	KOG1472@euNOG
KAT2A-TRRAP complex	KOG0889@euNOG
ARHGEF2-MAPK1-MAPK3-PXN complex	KOG0660@euNOG
ARHGEF2-MAPK1-MAPK3-PXN complex	KOG1703@euNOG
ARHGEF2-MAPK1-MAPK3-PXN complex	0KD8A@euNOG
c-Src immune complex	KOG1376@euNOG
c-Src immune complex	KOG0197@euNOG
c-Src immune complex	KOG0694@euNOG
c-Src immune complex	KOG0696@euNOG
c-Src immune complex	KOG4257@euNOG
